acceleration_x_mean,acceleration_x_std,acceleration_y_mean,acceleration_y_std,acceleration_z_mean,acceleration_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,activity_mean
0.44514000000000004,0.12936411016970667,-0.9792400000000001,0.24188863760003276,-0.09137999999999999,0.08596622592623221,-0.002140000000000003,0.25407731697260977,0.024180000000000014,0.5773067442876447,0.14473999999999992,2.1111776199552703,0
0.44505999999999996,0.12230381433136091,-0.95584,0.19357984915791213,-0.06924,0.05700353497810465,-0.17786,0.6197234084654218,0.10704000000000002,1.4025222468823801,0.036800000000000034,1.9220999284636582,0
0.42308,0.1367796293312714,-0.9032,0.16501109053636362,-0.13208,0.11774080431184424,-0.05720000000000001,0.53841336814756,-0.13536,0.9817194268221446,0.1124599999999999,1.6549003211674111,0
0.38402,0.12494931772522809,-1.01888,0.2734175506436995,-0.14506,0.10686520949308058,-0.14786,0.8575512451159989,0.21071999999999996,0.8875061081479947,0.052180000000000025,2.3270987359800617,0
0.32342,0.1573135626702288,-0.96538,0.23255536330087062,-0.12057999999999999,0.11034136577005017,-0.22593999999999997,0.6407657824821796,0.5139400000000001,0.9745549897260801,-0.015719999999999956,2.396907108546345,0
0.41498,0.1459405769482908,-0.95706,0.20451897955935533,-0.13154,0.11380543923732292,-0.05304,0.599588261225985,-0.49391999999999997,1.1632842374071781,0.02198000000000002,2.115858004923771,0
0.43191999999999997,0.1653331696907792,-1.0405000000000002,0.19565990902584016,-0.12132000000000001,0.1430852787675937,-0.05524,0.5911229000808546,-0.11166000000000001,0.6297484839203664,0.013919999999999978,2.0156130536390164,0
0.4431,0.10229381701745222,-0.98342,0.20782578521444345,-0.13496000000000002,0.13628181463423505,-0.02405999999999999,0.5447322030135542,-0.20566,0.7971916287819385,-0.06292,2.1707583264840884,0
0.43927999999999995,0.1393045476644607,-0.97614,0.22554510191977123,-0.17942,0.1468465423494881,-0.06276,0.5895131915402742,0.20604,0.40173776645966464,0.020560000000000044,2.2108561889005807,0
0.43045999999999995,0.1303753542660575,-1.00238,0.24044485230505555,-0.13390000000000002,0.13677624062679894,-0.08796000000000001,0.5173058167080667,0.16998000000000002,0.5825205335436683,0.034360000000000036,2.090289521334306,0
0.40081999999999995,0.12427939089004257,-0.97882,0.2590953338059178,-0.11217999999999999,0.11209438879801255,-0.060520000000000004,0.5202353765364289,0.058640000000000005,0.5791980041402076,-0.12767999999999996,1.8803883925934024,0
0.4099666666666666,0.14994353381634476,-0.9467,0.10146807379663815,-0.19973333333333335,0.1302084994665607,0.13360000000000002,0.6708228603737353,-0.023933333333333348,0.35458322483351257,0.2793333333333334,1.5502792565642272,0
0.4578,0.13089693146390663,-0.9222250000000001,0.2771317421372009,-0.16512500000000002,0.0954371477291032,0.048799999999999996,0.592470730641326,0.046675,0.1552323070970301,0.515875,2.332293079603562,0
0.41162,0.15092565057007373,-0.94192,0.18399942119474177,-0.10417999999999998,0.13158099026835146,-0.04258,0.6356979880414912,0.07392,0.39919756637534753,0.11592,2.2423905641078674,0
0.43194,0.09196938621084735,-1.00862,0.14835311590930608,-0.09330000000000001,0.11783757889569864,0.006999999999999995,0.5787236516680478,-0.07232000000000001,0.7035708578387823,0.017060000000000054,2.18922549615155,0
0.40668,0.14830356367936676,-0.95846,0.1870716921396714,-0.06914000000000001,0.10150200983231811,-0.125,0.7219064482327332,-0.0319,1.1539530038090806,-0.01085999999999998,2.082036728302361,0
0.39874,0.13208642246650484,-0.9718,0.22032123138726328,-0.1243,0.12244780520695338,-0.0009600000000000275,0.7944255773828031,-0.09114000000000003,0.6219865778294577,-0.062320000000000084,1.9755606449815706,0
0.41747999999999996,0.12969441776730406,-0.95516,0.2694714140683571,-0.14578000000000002,0.149704532329519,-0.07535999999999998,0.7832218414983075,0.20044,0.20970613486495804,0.03519999999999999,1.7606074108102578,0
0.37844,0.0873167395176893,-0.93882,0.2149495452425987,-0.08336,0.10308480974421014,-0.09492,0.6272543957598066,0.19684000000000004,0.526683560594025,0.08984000000000006,2.133164278249568,0
